Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-11 15:10:48,,123456789012345,304,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,305,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,306,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,307,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,308,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,309,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,310,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,2025-08-01 15:03:56,123456789012345,311,IGN,77,GT06V4,,,Bateria extremamente alta,,12,,0,142,-22.804691,-43.340329,02D4,02,7DB3,1B3415,0,1,11347.5,,,
2025-08-11 15:10:48,,123456789012345,312,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,313,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,,123456789012345,314,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:48,2025-08-01 15:06:56,123456789012345,315,Temporizada,77,GT06V4,555,14.30,,1,11,,77,300,-22.801662,-43.350507,02D4,02,7DB3,021B3401,0,1,11349.1,16-17:10:18,4,
2025-08-11 15:10:48,,123456789012345,316,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,2025-08-01 15:09:56,123456789012345,317,Temporizada,77,GT06V4,555,14.40,,1,11,,0,182,-22.800751,-43.339653,02D4,02,7DB3,021B3415,0,1,11350.7,16-17:13:18,4,
2025-08-11 15:10:48,2025-08-01 15:10:52,123456789012345,318,IGF,77,GT06V4,,,Bateria extremamente alta,,12,,0,348,-22.801558,-43.339884,02D4,02,7DB3,1B3415,0,1,11350.8,,,
2025-08-11 15:10:48,,123456789012345,319,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,2025-08-01 15:11:51,123456789012345,320,Temporizada,77,GT06V4,555,12.70,,0,10,,0,348,-22.801558,-43.339884,02D4,02,7DB3,02153B63,0,1,11350.8,16-17:14:13,4,
2025-08-11 15:10:48,,123456789012345,321,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,322,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,323,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,324,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,325,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,326,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:48,,123456789012345,327,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,328,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,329,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,330,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,331,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,332,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,333,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,334,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,335,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,336,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,2025-08-01 16:10:51,123456789012345,337,Temporizada,77,GT06V4,555,12.70,,0,10,,0,348,-22.801558,-43.339884,02D4,02,7DB3,02153B63,0,1,11350.8,16-17:14:13,4,
2025-08-11 15:10:49,,123456789012345,338,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,339,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,340,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,341,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,342,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,343,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,344,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,345,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,346,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,347,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,348,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,349,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,350,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,351,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,352,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,2025-08-01 17:10:42,123456789012345,353,IGN,77,GT06V4,,,Bateria extremamente alta,,12,,0,348,-22.801558,-43.339884,02D4,02,7DB3,1B3415,0,1,11350.8,,,
2025-08-11 15:10:49,,123456789012345,354,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:49,,123456789012345,355,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,,123456789012345,356,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,2025-08-01 17:13:44,123456789012345,357,Temporizada,77,GT06V4,555,14.40,,1,12,,0,38,-22.800724,-43.339604,02D4,02,7D96,02152A0F,0,1,11350.9,16-17:17:13,4,
2025-08-11 15:10:49,2025-08-01 17:16:44,123456789012345,358,Temporizada,77,GT06V4,555,14.10,,1,12,,22,302,-22.799773,-43.352191,02D4,02,7DB3,021B3415,0,1,11352.4,16-17:20:13,4,
2025-08-11 15:10:49,,123456789012345,359,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,2025-08-01 17:19:45,123456789012345,360,Temporizada,77,GT06V4,555,14.20,,1,12,,79,120,-22.804316,-43.346458,02D4,02,7DB3,021B3401,0,1,11354.0,16-17:23:13,4,
2025-08-11 15:10:49,,123456789012345,361,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:49,2025-08-01 17:22:45,123456789012345,362,Temporizada,77,GT06V4,555,14.30,,1,10,,56,76,-22.821996,-43.318289,02D4,02,7DBA,0214D417,0,1,11357.6,16-17:26:13,4,
2025-08-11 15:10:49,,123456789012345,363,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:25:45,123456789012345,364,Temporizada,77,GT06V4,555,14.30,,1,12,,27,74,-22.816111,-43.302760,02D4,02,7DBA,021525CB,0,1,11359.3,16-17:29:13,4,
2025-08-11 15:10:50,2025-08-01 17:28:45,123456789012345,365,Temporizada,77,GT06V4,555,14.20,,1,11,,10,76,-22.815087,-43.298458,02D4,02,7DBA,0217CDD9,0,1,11359.8,16-17:32:13,4,
2025-08-11 15:10:50,,123456789012345,366,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:31:45,123456789012345,367,Temporizada,77,GT06V4,555,14.20,,1,12,,50,130,-22.823036,-43.279747,02D4,02,7DBA,0213E50F,0,1,11362.0,16-17:35:13,4,
2025-08-11 15:10:50,,123456789012345,368,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:34:45,123456789012345,369,Temporizada,77,GT06V4,555,14.30,,1,12,,30,218,-22.837813,-43.264640,02D4,02,7DBA,0217E7BF,0,1,11364.6,16-17:38:13,4,
2025-08-11 15:10:50,,123456789012345,370,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:37:45,123456789012345,371,Temporizada,77,GT06V4,555,14.20,,1,12,,21,138,-22.845751,-43.267204,02D4,02,7DBA,0217E8BF,0,1,11365.6,16-17:41:13,4,
2025-08-11 15:10:50,2025-08-01 17:40:45,123456789012345,372,Temporizada,77,GT06V4,555,14.20,,1,12,,19,258,-22.851033,-43.263627,02D4,02,7DBA,0217E8CC,0,1,11366.7,16-17:44:13,4,
2025-08-11 15:10:50,,123456789012345,373,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:43:45,123456789012345,374,Temporizada,77,GT06V4,555,14.30,,1,10,,0,208,-22.856529,-43.266840,02D4,02,7DBA,021B6715,0,1,11367.5,16-17:47:13,4,
2025-08-11 15:10:50,,123456789012345,375,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:46:45,123456789012345,376,Temporizada,77,GT06V4,555,14.00,,1,11,,0,168,-22.859211,-43.267400,02D4,02,7DBA,0217DF16,0,1,11367.7,16-17:50:13,4,
2025-08-11 15:10:50,,123456789012345,377,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:50,2025-08-01 17:49:45,123456789012345,378,Temporizada,77,GT06V4,555,14.30,,1,11,,0,218,-22.866940,-43.269760,02D4,02,7DBA,0217DF0E,0,1,11368.7,16-17:53:13,4,
2025-08-11 15:10:50,2025-08-01 17:52:06,123456789012345,379,IGF,77,GT06V4,,,Bateria extremamente alta,,12,,0,184,-22.868962,-43.269716,02D4,02,7DB2,19BEC2,0,1,11369.1,,,
2025-08-11 15:10:50,,123456789012345,380,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-11 15:10:50,2025-08-01 17:53:05,123456789012345,381,Temporizada,77,GT06V4,555,12.70,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,0219BED3,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:50,,123456789012345,382,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,383,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,384,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,385,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,386,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,387,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,388,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:50,,123456789012345,389,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,390,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,391,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,392,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,393,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,394,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,395,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,396,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,397,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,2025-08-01 18:52:05,123456789012345,398,Temporizada,77,GT06V4,555,12.60,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,0219F30F,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:51,,123456789012345,399,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,400,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,401,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,402,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,403,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,404,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,405,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,406,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,407,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,408,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,409,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,410,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,411,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,412,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,413,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,2025-08-01 19:52:05,123456789012345,414,Temporizada,77,GT06V4,555,12.60,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,02135A0A,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:51,,123456789012345,415,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,416,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,417,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,418,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,419,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,420,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,421,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,422,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,423,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,424,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:51,,123456789012345,425,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,426,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:51,,123456789012345,427,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,428,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,429,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,2025-08-01 20:52:05,123456789012345,430,Temporizada,77,GT06V4,555,12.50,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,0219BED3,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:52,,123456789012345,431,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,432,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,433,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,434,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,435,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,436,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,437,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,438,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,439,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,440,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,441,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,442,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,443,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,444,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,445,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,2025-08-01 21:52:05,123456789012345,446,Temporizada,77,GT06V4,555,12.60,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,02135A0A,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:52,,123456789012345,447,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,448,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,449,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,450,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,451,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,452,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,453,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,454,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,455,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:52,,123456789012345,456,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,457,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,458,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,459,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,460,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,,123456789012345,461,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:52,2025-08-01 22:52:06,123456789012345,462,Temporizada,77,GT06V4,555,12.40,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DBA,0217DF0E,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:53,,123456789012345,463,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,464,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,465,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,466,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,467,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,468,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,469,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,470,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,471,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,472,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:53,,123456789012345,473,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:53,,123456789012345,474,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-11 15:10:53,,123456789012345,475,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:53,,123456789012345,476,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,477,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,2025-08-01 23:52:06,123456789012345,478,Temporizada,77,GT06V4,555,12.50,,0,11,,0,184,-22.868962,-43.269716,02D4,02,7DB2,02135A0A,0,1,11369.1,16-17:55:33,4,
2025-08-11 15:10:53,,123456789012345,479,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:53,,123456789012345,480,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,481,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,482,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,483,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,484,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,485,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 15:10:53,,123456789012345,486,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:10:53,,123456789012345,487,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
